Population,Individual,Song,pc_1_value,pc_2_value,# km_cats_2_value,# km_cats_3_value,# km_cats_4_value,# km_cats_5_value
,Bottlenose - Costa Rica,"tt.241013_0408.sel.47.ch01-02_1,1",-0.269846769,-0.095620738,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.02.ch01-02_1,1",-0.34395398,0.013168679,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.04.ch01-02_1,1",-0.318910055,0.038772478,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.01.ch01-02_1,1",-0.312234779,0.017619797,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.06.ch01-02_1,1",-0.326353248,0.024479686,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.08.ch01-02_1,1",-0.186761509,-0.028489559,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.16.ch01-02_1,1",-0.23888342,-0.064058479,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.07.ch01-02_1,1",-0.28202374,0.035202714,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.14.ch01-02_1,1",-0.190552121,-0.052277103,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.17.ch01-02_1,1",0.038592207,-0.011477926,1,1,1,1
,Bottlenose - Costa Rica,"tt.241013_0408.sel.17.ch01-02_1,2",-0.17711933,-0.021392281,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.11.ch01-02_1,1",-0.142747413,-0.222463845,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.39.ch01-02_1,1",-0.257160048,-0.114598311,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.19.ch01-02_1,1",-0.187148837,0.017105929,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.05.ch01-02_1,1",-0.170219569,0.018583045,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.03.ch01-02_1,1",-0.131749286,0.026066649,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.18.ch01-02_1,1",-0.189459826,0.003840009,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.13.ch01-02_1,1",0.011561209,-0.052061005,1,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.26.ch01-02_1,1",-0.35443067,-0.05722687,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.15.ch01-02_1,1",-0.180554635,-0.014032328,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.29.ch01-02_1,1",-0.096687295,-0.018956145,2,2,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.25.ch01-02_1,1",-0.275960888,0.028975216,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.25.ch01-02_1,2",-0.059120372,0.126057318,2,1,4,4
,Bottlenose - Costa Rica,"tt.241013_0408.sel.12.ch01-02_1,1",-0.031521398,-0.182859513,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.10.ch01-02_1,1",-0.070645893,0.056344182,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.27.ch01-02_1,1",-0.194563372,-0.066866654,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.21.ch01-02_1,1",-0.162227585,0.04144542,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.20.ch01-02_1,1",-0.145825716,0.059462501,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.28.ch01-02_1,1",-0.158366967,-0.092916802,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.28.ch01-02_1,2",-0.092962508,0.01159746,2,2,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.51.ch01-02_1,1",-0.259926601,-0.01975971,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.24.ch01-02_1,1",-0.25661349,0.058234258,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.40.ch01-02_1,1",-0.176523597,0.002460814,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.42.ch01-02_1,1",-0.19820584,-0.013277981,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.41.ch01-02_1,1",-0.159579868,-0.007107223,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.23.ch01-02_1,1",-0.122473701,0.140363768,2,2,4,4
,Bottlenose - Costa Rica,"tt.241013_0408.sel.23.ch01-02_1,2",-0.169837467,0.115021973,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.23.ch01-02_1,3",-0.000399066,0.02004064,1,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.46.ch01-02_1,1",-0.183224162,0.034669516,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.38.ch01-02_1,1",-0.155266482,-0.056775182,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.43.ch01-02_1,1",-0.156132292,0.004620699,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.44.ch01-02_1,1",-0.161637234,0.001882133,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.22.ch01-02_1,1",-0.082118174,0.232685789,2,1,4,4
,Bottlenose - Costa Rica,"tt.241013_0408.sel.52.ch01-02_1,1",-0.121983473,0.018530701,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.34.ch01-02_1,1",-0.004025854,0.02605751,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.48.ch01-02_1,1",-0.129529278,0.052280896,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0408.sel.32.ch01-02_1,1",0.008260504,0.047993551,1,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.33.ch01-02_1,1",-0.022102688,0.035028384,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.30.ch01-02_1,1",0.061034945,0.089273298,1,1,4,1
,Bottlenose - Costa Rica,"tt.241013_0408.sel.31.ch01-02_1,1",-0.014908388,0.049093123,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.36.ch01-02_1,1",-0.030793777,0.035386885,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.35.ch01-02_1,1",-0.003724742,0.057588042,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0408.sel.37.ch01-02_1,1",0.038235419,0.054429782,1,1,1,1
,Bottlenose - Costa Rica,"tt.241013_0410.sel.02.ch01-02_1,1",-0.35210449,-0.026871374,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0410.sel.01.ch01-02_1,1",-0.349477481,-0.017419074,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0410.sel.05.ch01-02_1,1",-0.339867138,0.001026343,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0410.sel.03.ch01-02_1,1",-0.305309928,0.006282482,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0410.sel.04.ch01-02_1,1",-0.32219647,0.007718929,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0410.sel.07.ch01-02_1,1",-0.203178186,0.025380395,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0410.sel.08.ch01-02_1,1",-0.113524552,0.042652069,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0410.sel.06.ch01-02_1,1",0.064503927,-0.000988702,1,1,1,1
,Bottlenose - Costa Rica,"tt.241013_0412.sel.37.ch01-02_1,1",-0.288483052,-0.110938685,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.04.ch01-02_1,1",-0.266145286,-0.110127764,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.07.ch01-02_1,1",-0.265207384,-0.112484267,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.29.ch01-02_1,1",-0.222165253,-0.112056998,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.12.ch01-02_1,1",-0.224428862,-0.128714552,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.22.ch01-02_1,1",-0.265142218,0.017786295,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.09.ch01-02_1,1",-0.196202042,-0.080554647,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.01.ch01-02_1,1",-0.176262149,0.033486753,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.11.ch01-02_1,1",-0.256325203,-0.11211174,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.05.ch01-02_1,1",-0.154910516,0.017484251,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.31.ch01-02_1,1",-0.184772643,0.017853043,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.25.ch01-02_1,1",-0.197725176,0.024516191,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.42.ch01-02_1,1",-0.161260087,0.009468116,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.13.ch01-02_1,1",-0.130970803,-0.007579961,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.02.ch01-02_1,1",-0.076797766,0.009991106,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.08.ch01-02_1,1",-0.184707691,-0.08250337,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.24.ch01-02_1,1",-0.172004819,-0.026260517,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.06.ch01-02_1,1",-0.027518499,0.138431388,2,1,4,4
,Bottlenose - Costa Rica,"tt.241013_0412.sel.15.ch01-02_1,1",-0.132373686,0.006526139,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.14.ch01-02_1,1",-0.140003381,0.003145838,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.19.ch01-02_1,1",-0.113739303,0.002715054,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.16.ch01-02_1,1",-0.112213049,-0.019699317,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.27.ch01-02_1,1",-0.153638605,-0.00620727,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.10.ch01-02_1,1",-0.038671758,0.027930946,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.20.ch01-02_1,1",-0.138852617,-0.005882064,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.21.ch01-02_1,1",-0.142121655,0.050747574,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.28.ch01-02_1,1",-0.202597091,0.028451538,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.18.ch01-02_1,1",-0.099347574,-0.010159997,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.03.ch01-02_1,1",-0.044789929,-0.064630606,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.03.ch01-02_1,2",-0.064505006,0.014818925,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.26.ch01-02_1,1",-0.14168267,-0.016911743,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.17.ch01-02_1,1",0.061506069,-0.067691992,1,1,1,1
,Bottlenose - Costa Rica,"tt.241013_0412.sel.30.ch01-02_1,1",-0.1798287,0.022146968,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.32.ch01-02_1,1",-0.119399408,-0.009290011,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.43.ch01-02_1,1",-0.138260865,0.002894089,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.23.ch01-02_1,1",-0.115202541,-0.015956993,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.38.ch01-02_1,1",-0.147618679,-0.00739375,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.33.ch01-02_1,1",-0.103200685,-0.02119746,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.35.ch01-02_1,1",-0.148820114,-0.019240374,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.44.ch01-02_1,1",-0.137196992,0.006326506,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.40.ch01-02_1,1",-0.128701561,-0.024402503,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.34.ch01-02_1,1",-0.123710405,-0.025452902,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.36.ch01-02_1,1",-0.103483453,-0.020300141,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.39.ch01-02_1,1",-0.111756337,-0.02754594,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.46.ch01-02_1,1",-0.14842565,-0.01019098,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.97.ch01-02_1,1",-0.271952769,-0.10208577,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.49.ch01-02_1,1",-0.12345912,-0.048216386,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.45.ch01-02_1,1",-0.15044263,0.0174642,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.47.ch01-02_1,1",-0.140358785,-0.001857004,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.61.ch01-02_1,1",-0.16189955,-0.009109873,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.59.ch01-02_1,1",-0.193295385,0.065567597,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.59.ch01-02_1,2",-0.114512023,0.013051748,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.68.ch01-02_1,1",-0.167373177,-0.000324416,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.52.ch01-02_1,1",-0.176454624,-0.115169424,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.58.ch01-02_1,1",-0.136971074,0.012592273,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.57.ch01-02_1,1",-0.149685434,0.00473554,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.54.ch01-02_1,1",-0.111185789,0.015442164,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.55.ch01-02_1,1",-0.184500703,0.052724045,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.50.ch01-02_1,1",-0.15513677,0.01738801,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.66.ch01-02_1,1",-0.168385416,-0.017925738,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.64.ch01-02_1,1",-0.1830822,0.046268718,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.63.ch01-02_1,1",-0.120646023,0.016945025,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.51.ch01-02_1,1",-0.125087556,-0.00888583,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.62.ch01-02_1,1",-0.130362988,0.016176344,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.53.ch01-02_1,1",-0.097701583,0.013259368,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.65.ch01-02_1,1",-0.146621817,0.003360746,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.86.ch01-02_1,1",-0.194909848,0.018782961,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.48.ch01-02_1,1",-0.116154513,0.106586079,2,2,4,4
,Bottlenose - Costa Rica,"tt.241013_0412.sel.56.ch01-02_1,1",-0.156522039,0.080400278,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.69.ch01-02_1,1",-0.192461202,-0.018818669,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.77.ch01-02_1,1",-0.183740651,-0.005974458,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.77.ch01-02_1,2",-0.184108401,-0.102113601,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.72.ch01-02_1,1",-0.049152278,0.043327233,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.80.ch01-02_1,1",-0.134743016,0.02479515,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.90.ch01-02_1,1",-0.188891395,-0.019605601,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.81.ch01-02_1,1",-0.158354225,-0.002116659,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.79.ch01-02_1,1",-0.187547442,0.026773291,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.85.ch01-02_1,1",-0.066032884,-0.030302744,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.94.ch01-02_1,1",-0.130987373,0.009754645,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.89.ch01-02_1,1",-0.152714658,0.000781681,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.75.ch01-02_1,1",-0.155981201,0.009442625,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.87.ch01-02_1,1",-0.117021487,0.004093482,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.76.ch01-02_1,1",-0.182474658,0.037545137,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.88.ch01-02_1,1",-0.141052768,-0.010707589,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.84.ch01-02_1,1",-0.147674354,0.014499872,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.74.ch01-02_1,1",-0.105198759,-0.030847838,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.83.ch01-02_1,1",-0.180365032,0.000937966,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.95.ch01-02_1,1",-0.165220944,-0.025617286,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.82.ch01-02_1,1",-0.179169622,0.029968281,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.70.ch01-02_1,1",-0.07832246,-0.029292451,2,1,1,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.73.ch01-02_1,1",-0.129197569,0.006813353,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.92.ch01-02_1,1",-0.158325452,-0.007546276,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.91.ch01-02_1,1",-0.148093205,-0.134944914,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.93.ch01-02_1,1",-0.133473281,-0.004805903,2,2,2,2
,Bottlenose - Costa Rica,"tt.241013_0412.sel.78.ch01-02_1,1",-0.110726818,0.040406764,2,2,2,5
,Bottlenose - Costa Rica,"tt.241013_0412.sel.96.ch01-02_1,1",-0.148008496,0.046663444,2,2,2,2
,Bottlenose - Costa Rica,"tt.241015_0420.sel.08.ch01-02_1,1",0.095888547,-0.036322467,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.08.ch01-02_1,2",0.133684649,-0.013219491,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.08.ch01-02_1,3",0.133151689,-0.016514834,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.17.ch01-02_1,1",-0.24318067,-0.094259821,2,2,2,2
,Bottlenose - Costa Rica,"tt.241015_0420.sel.01.ch01-02_1,1",0.151277766,-0.031889045,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.01.ch01-02_1,2",0.129429453,-0.036025305,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.06.ch01-02_1,1",-0.043323575,-0.120175003,2,1,1,5
,Bottlenose - Costa Rica,"tt.241015_0420.sel.07.ch01-02_1,1",0.00186084,-0.093863121,1,1,1,5
,Bottlenose - Costa Rica,"tt.241015_0420.sel.03.ch01-02_1,1",0.119381699,0.032709728,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.02.ch01-02_1,1",0.123663599,-0.020175703,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.04.ch01-02_1,1",0.116234619,-0.026764493,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.09.ch01-02_1,1",0.021603278,-0.03924611,1,1,1,5
,Bottlenose - Costa Rica,"tt.241015_0420.sel.05.ch01-02_1,1",0.183879637,-0.02413991,1,3,3,3
,Bottlenose - Costa Rica,"tt.241015_0420.sel.11.ch01-02_1,1",0.104198824,-0.007647242,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.15.ch01-02_1,1",0.081973211,-0.037544143,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.10.ch01-02_1,1",0.101081865,-0.014176711,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.12.ch01-02_1,1",0.121246821,-0.023883779,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.16.ch01-02_1,1",0.128777466,-0.022439832,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.13.ch01-02_1,1",0.154684749,-0.009976493,1,3,3,1
,Bottlenose - Costa Rica,"tt.241015_0420.sel.14.ch01-02_1,1",0.255731867,-0.061293346,1,3,3,3
,Bottlenose - Costa Rica,"tt.241016_0424.sel.01.ch01-02_1,1",0.089835327,0.266319352,1,1,4,4
,Bottlenose - Costa Rica,"tt.241017_0430.sel.04.ch01-02_1,1",-0.28672575,-0.054341524,2,2,2,2
,Bottlenose - Costa Rica,"tt.241017_0430.sel.01.ch01-02_1,1",-0.130066252,0.036052033,2,2,2,2
,Bottlenose - Costa Rica,"tt.241017_0430.sel.03.ch01-02_1,1",-0.051433297,0.050725176,2,1,1,5
,Bottlenose - Costa Rica,"tt.241017_0430.sel.02.ch01-02_1,1",-0.000400741,0.062205261,1,1,1,5
,Bottlenose - Costa Rica,"tt.241017_0430.sel.02.ch01-02_1,2",0.146955483,-0.013432929,1,3,3,1
Bocas,Bottlenose - Panama,"135593_sel.06.ch01.201012.140632.37._1,1",-0.242678999,-0.141262937,2,2,2,2
Bocas,Bottlenose - Panama,"135593_sel.06.ch01.201012.140632.37._1,2",-0.230192177,-0.000298831,2,2,2,2
Bocas,Bottlenose - Panama,"135593_sel.11.ch01.201012.141509.91._1,1",-0.253731128,-0.109415172,2,2,2,2
Bocas,Bottlenose - Panama,"135593_sel.09.ch01.201012.140945.04._1,1",-0.255369683,-0.141867343,2,2,2,2
Bocas,Bottlenose - Panama,"165950_sel.17.ch01.201012.155209.57._1,1",-0.149509481,0.004896584,2,2,2,2
Bocas,Bottlenose - Panama,"165950_sel.17.ch01.201012.155209.57._1,2",-0.183907494,-0.005892761,2,2,2,2
Bocas,Bottlenose - Panama,"165950_sel.17.ch01.201012.155209.57._1,3",-0.193667416,0.014127665,2,2,2,2
Bocas,Bottlenose - Panama,"165950_sel.17.ch01.201012.155209.57._1,4",-0.123255871,0.056119034,2,2,2,2
Bocas,Bottlenose - Panama,"165950_sel.13.ch01.201012.154011.96._1,1",-0.153421955,0.126417879,2,2,2,4
Bocas,Bottlenose - Panama,"165950_sel.13.ch01.201012.154011.96._1,2",-0.100251166,0.136797299,2,1,4,4
Bocas,Bottlenose - Panama,"165950_sel.13.ch01.201012.154011.96._1,3",-0.093769376,0.127142199,2,1,4,4
Bocas,Bottlenose - Panama,"165950_sel.13.ch01.201012.154011.96._1,4",-0.106884457,0.124603243,2,2,4,4
Bocas,Bottlenose - Panama,"165950_sel.13.ch01.201012.154011.96._1,5",-0.082044014,0.130775359,2,1,4,4
Bocas,Bottlenose - Panama,"165950_sel.11.ch01.201012.152921.89._1,1",-0.333570487,-0.125015202,2,2,2,2
Bocas,Bottlenose - Panama,"165950_sel.10.ch01.201012.152614.76._1,1",-0.322861131,-0.172085136,2,2,2,2
Bocas,Bottlenose - Panama,"165950_sel.07.ch01.201012.142921.35._1,1",0.100028801,0.072024741,1,3,3,1
Bocas,Bottlenose - Panama,"195948_sel.01.ch01.201014.130347.91._1,1",-0.284143771,-0.150968169,2,2,2,2
Bocas,Bottlenose - Panama,"195948_sel.02.ch01.201014.132237.91._1,1",-0.122242007,0.040707446,2,2,2,2
Bocas,Bottlenose - Panama,"165936_sel.02.ch01.201016.130913.59._1,1",-0.314517757,0.00306143,2,2,2,2
Bocas,Bottlenose - Panama,"165936_sel.09.ch01.201016.140220.31._1,1",-0.227707421,-0.254570857,2,2,2,2
Bocas,Bottlenose - Panama,"165936_sel.11.ch01.201016.144152.01._1,1",-0.269720922,-0.000572697,2,2,2,2
Bocas,Bottlenose - Panama,"165936_sel.05.ch01.201016.131507.60._1,1",-0.217263013,0.043853816,2,2,2,2
Bocas,Bottlenose - Panama,"165936_sel.07.ch01.201016.132638.44._1,1",-0.166399057,0.026308472,2,2,2,2
Bocas,Bottlenose - Panama,"195935_sel.02.ch01.201016.125429.21._1,1",-0.181853369,0.03421064,2,2,2,2
Bocas,Bottlenose - Panama,"075940_sel.01.ch01.201014.125054.59._1,1",-0.318842601,0.004238604,2,2,2,2
Bocas,Bottlenose - Panama,"075940_sel.02.ch01.201014.133037.71._1,1",0.019426309,0.023227683,1,1,1,5
Bocas,Bottlenose - Panama,"075930_sel.05.ch01.201019.142743.89._1,1",-0.158080949,-0.092121227,2,2,2,2
Bocas,Bottlenose - Panama,"075930_sel.05.ch01.201019.142743.89._1,2",-0.164897764,-0.042023444,2,2,2,2
Bocas,Bottlenose - Panama,"075930_sel.05.ch01.201019.142743.89._1,3",0.090102524,0.166166563,1,1,4,4
Bocas,Bottlenose - Panama,"075930_sel.05.ch01.201019.142743.89._1,4",0.14729158,0.117377694,1,3,3,1
Bocas,Bottlenose - Panama,"075930_sel.05.ch01.201019.142743.89._1,5",-0.180438942,-0.042372848,2,2,2,2
Bocas,Bottlenose - Panama,"075930_sel.05.ch01.201019.142743.89._1,6",0.148653892,0.324798594,1,3,4,4
Bocas,Bottlenose - Panama,"075930_sel.05.ch01.201019.142743.89._1,7",-0.197476484,-0.08513963,2,2,2,2
Bocas,Bottlenose - Panama,"075930_sel.04.ch01.201019.142454.70._1,1",-0.207139857,-0.014064522,2,2,2,2
Bocas,Bottlenose - Panama,"075930_sel.04.ch01.201019.142454.70._1,2",-0.140535949,-0.006103333,2,2,2,2
Bocas,Bottlenose - Panama,"075930_sel.04.ch01.201019.142454.70._1,3",-0.106618727,0.010714594,2,2,2,5
Bocas,Bottlenose - Panama,"075930_sel.06.ch01.201019.144320.48._1,1",-0.174767947,0.006422607,2,2,2,2
Bocas,Bottlenose - Panama,"105929_sel.06.ch01.201019.140613.74._1,1",-0.270998964,-0.020052703,2,2,2,2
Bocas,Bottlenose - Panama,"105929_sel.01.ch01.201019.123807.05._1,1",-0.140555761,0.043819472,2,2,2,2
Bocas,Bottlenose - Panama,"105929_sel.02.ch01.201019.124451.10._1,1",-0.075992973,0.072742644,2,1,4,5
Bocas,Bottlenose - Panama,"135928_sel.03.ch01.201019.131507.29._1,1",-0.279591401,-0.187054175,2,2,2,2
Bocas,Bottlenose - Panama,"135928_sel.05.ch01.201019.140341.19._1,1",-0.256195229,0.001819468,2,2,2,2
Bocas,Bottlenose - Panama,"165927_sel.05.ch01.201019.152125.44._1,1",-0.28890686,-0.095277839,2,2,2,2
